,Symbol,Close,Transportation_CPI,Housing_CPI,Medical_care_CPI,Education_CPI,Food_Beverges_CPI,Oil_price,Date
2183,GIS,43.54999923706055,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2184,GM,36.41999816894531,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2185,GPC,88.68000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2186,GILD,72.55999755859375,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2187,GL,86.68000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2188,GPN,113.33000183105467,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2189,GS,236.6699981689453,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2190,HAL,52.43999862670898,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2191,HIG,53.900001525878906,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2192,HAS,87.38999938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2193,HCA,96.1999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2194,PEAK,23.670000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2195,HSIC,60.29019546508789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2196,HSY,91.31999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2197,HES,57.650001525878906,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2198,HPE,17.18000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2199,HLT,80.23999786376953,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2200,HOLX,39.630001068115234,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2201,HD,184.6300048828125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2202,HON,138.50550842285156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2203,HRL,36.119998931884766,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2204,HST,19.530000686645508,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2205,HWM,17.68000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2206,HPQ,21.81999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2207,HUM,295.19000244140625,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2208,HBAN,14.8100004196167,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2209,HII,234.72000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2210,IBM,138.62332153320312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2211,IEX,133.33999633789062,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2212,IDXX,195.0599975585937,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2213,ITW,144.0,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2214,ILMN,242.9900054931641,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2215,INCY,60.84999847412109,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2216,IR,31.15999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2217,INTC,53.33000183105469,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2218,ICE,72.33999633789062,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2219,IP,48.39962005615234,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2220,IPG,23.420000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2221,IFF,142.05999755859375,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2222,INTU,187.2400054931641,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2223,ISRG,149.18333435058594,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2224,IVZ,28.440000534057617,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2225,IQV,97.98999786376952,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2226,IRM,34.119998931884766,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2227,JBHT,115.91999816894533,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2228,JKHY,121.43000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2229,J,58.38999938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2230,JNJ,126.01000213623048,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2231,JCI,35.939998626708984,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2232,JPM,108.77999877929688,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2233,JNPR,24.739999771118164,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2234,K,58.75,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2235,KDP,120.11000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2236,KEY,19.90999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2237,KEYS,51.34999847412109,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2238,KMB,103.20999908447266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2239,KIM,14.779999732971191,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2240,KMI,16.020000457763672,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2241,KLAC,102.33000183105467,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2242,KHC,55.70000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2243,KR,24.76000022888184,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2244,LHX,151.77999877929688,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2245,LH,170.8800048828125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2246,LRCX,190.38999938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2247,LW,64.97000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2248,LVS,74.86000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2249,LDOS,63.47999954223633,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2250,LEN,53.90999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2251,LNC,70.19999694824219,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2252,LIN,153.3000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2253,LYV,39.75,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2254,LKQ,30.270000457763672,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2255,LMT,308.4599914550781,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2256,L,52.43999862670898,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2257,LOW,82.95999908447266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2258,LUMN,18.489999771118164,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2259,LYB,103.79000091552734,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2260,MTB,182.77999877929688,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2261,MRO,18.200000762939453,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2262,MPC,72.9000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2263,MKTX,201.5200042724609,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2264,MAR,137.60000610351562,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2265,MMC,81.48999786376953,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2266,MLM,195.1300048828125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2267,MAS,38.5,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2268,MA,180.25,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2269,MTCH,36.709999084472656,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2270,MKC,52.34999847412109,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2271,MCD,163.44000244140625,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2272,MCK,154.2100067138672,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2273,MDT,81.01000213623047,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2274,MRK,55.32442855834961,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2275,META,173.86000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2276,MET,47.29999923706055,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2277,MTD,567.219970703125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2278,MGM,31.39999961853028,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2279,MCHP,42.5099983215332,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2280,MU,46.790000915527344,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2281,MSFT,95.0,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2282,MAA,92.5199966430664,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2283,MHK,215.8600006103516,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2284,MOH,82.41000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2285,TAP,71.68000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2286,MDLZ,38.9900016784668,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2287,MPWR,119.12000274658205,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2288,MNST,55.20000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2289,MCO,164.16000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2290,MS,51.810001373291016,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2291,MOS,26.850000381469727,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2292,MSI,108.4800033569336,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2293,MSCI,150.66000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2294,NDAQ,89.01000213623047,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2295,NTAP,67.8499984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2296,NFLX,313.29998779296875,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2297,NWL,27.049999237060547,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2298,NEM,39.220001220703125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2299,NWSA,16.010000228881836,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2300,NWS,16.200000762939453,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2301,NEE,40.80500030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2302,NLSN,30.739999771118164,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2303,NKE,68.0999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2304,NI,24.520000457763672,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2305,NDSN,127.48999786376952,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2306,NSC,142.49000549316406,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2307,NTRS,105.91000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2308,NOC,307.2200012207031,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2309,NLOK,27.670000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2310,NCLH,53.86000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2311,NRG,30.64999961853028,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2312,NUE,60.36000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2313,NVDA,56.78499984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2314,NVR,3132.389892578125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2315,NXPI,103.98999786376952,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2316,ORLY,258.760009765625,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2317,OXY,76.58000183105469,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2318,ODFL,87.83333587646484,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2319,OMC,74.22000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2320,ON,22.15999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2321,OKE,60.4900016784668,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2322,ORCL,45.95000076293945,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2323,PCAR,63.58000183105469,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2324,PKG,116.33000183105467,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2325,PARA,49.61000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2326,PH,167.97000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2327,PAYX,61.220001220703125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2328,PAYC,112.58999633789062,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2329,PYPL,74.80999755859375,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2330,PENN,30.57999992370605,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2331,PNR,44.81999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2332,PEP,99.12999725341795,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2333,PKI,72.44999694824219,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2334,PFE,33.58633804321289,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2335,PM,81.19999694824219,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2336,PSX,111.8499984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2337,PNW,80.0199966430664,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2338,PXD,198.8600006103516,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2339,PNC,145.33999633789062,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2340,POOL,138.11000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2341,PPG,106.91999816894533,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2342,PPL,28.84000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2343,PFG,58.29999923706055,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2344,PG,71.95999908447266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2345,PGR,60.5,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2346,PLD,65.06999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2347,PRU,106.11000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2348,PEG,51.86000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2349,PTC,82.83000183105469,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2350,PSA,204.5,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2351,PHM,30.8799991607666,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2352,PVH,155.36000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2353,QRVO,71.80000305175781,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2354,PWR,32.810001373291016,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2355,QCOM,50.81999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2356,DGX,102.47000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2357,RL,106.93000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2358,RJF,59.96666717529297,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2359,RTX,74.86469268798828,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2360,O,49.593021392822266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2361,REG,59.2599983215332,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2362,REGN,301.2200012207031,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2363,RF,18.75,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2364,RSG,64.70999908447266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2365,RMD,95.12000274658205,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2366,RHI,60.77000045776367,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2367,ROK,167.24000549316406,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2368,ROL,21.70222282409668,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2369,ROP,264.7699890136719,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2370,ROST,79.37999725341797,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2371,RCL,109.55999755859376,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2372,SPGI,190.02999877929688,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2373,CRM,123.11000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2374,SBAC,157.5,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2375,SLB,68.4000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2376,STX,54.209999084472656,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2377,SEE,44.310001373291016,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2378,SRE,111.66000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2379,NOW,165.4199981689453,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2380,SHW,124.6066665649414,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2381,SBNY,130.32000732421875,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2382,SPG,159.74000549316406,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2383,SWKS,90.9000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2384,SJM,115.01000213623048,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2385,SNA,145.11000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2386,SEDG,52.54999923706055,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2387,SO,45.810001373291016,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2388,LUV,52.93999862670898,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2389,SWK,140.63999938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2390,SBUX,58.130001068115234,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2391,STT,98.4000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2392,STE,95.0999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2393,SYK,168.94000244140625,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2394,SIVB,305.4599914550781,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2395,SYF,33.08000183105469,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2396,SNPS,86.06999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2397,SYY,63.09000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2398,TMUS,59.43000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2399,TROW,111.25,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2400,TTWO,104.3000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2401,TPR,47.459999084472656,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2402,TGT,71.06999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2403,TEL,91.8000030517578,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2404,TDY,180.6499938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2405,TFX,270.3800048828125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2406,TER,33.5099983215332,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2407,TSLA,59.98400115966797,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2408,TXN,103.4000015258789,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2409,TXT,62.09999847412109,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2410,TMO,210.72000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2411,TJX,41.78499984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2412,TSCO,67.76000213623047,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2413,TT,66.66407775878906,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2414,TDG,314.3500061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2415,TRV,131.08999633789062,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2416,TRMB,34.599998474121094,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2417,TFC,53.06999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2418,TWTR,30.299999237060547,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2419,TYL,220.0200042724609,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2420,TSN,69.55999755859375,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2421,USB,50.720001220703125,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2422,UDR,36.29999923706055,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2423,ULTA,250.6199951171875,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2424,UNP,132.72999572753906,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2425,UAL,68.37999725341797,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2426,UPS,112.4499969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2427,URI,148.63999938964844,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2428,UNH,236.8500061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2429,UHS,115.01000213623048,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2430,VLO,110.72000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2431,VTR,52.40999984741211,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2432,VRSN,117.94000244140624,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2433,VRSK,106.69000244140624,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2434,VZ,48.81999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2435,VRTX,152.47999572753906,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2436,VFC,75.7532958984375,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2437,VTRS,38.77999877929688,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2438,VICI,18.209999084472656,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2439,V,127.51000213623048,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2440,VNO,70.20999908447266,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2441,VMC,111.7699966430664,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2442,WAB,88.72000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2443,WBA,65.41999816894531,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2444,WMT,87.41000366210938,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2445,WBD,24.01000022888184,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2446,WM,81.25,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2447,WAT,188.72000122070312,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2448,WEC,64.66999816894531,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2449,WFC,52.560001373291016,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2450,WELL,54.86000061035156,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2451,WST,87.76000213623047,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2452,WDC,79.79000091552734,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
2453,WRK,59.81999969482422,5.25613,2.99762,2.44449,0.2199,1.09073,74.85,2018-05
